datetime,arma_GARCH_f,arma_apARCH_f,arma_csGARCH_r,arma_gjrGARCH_r,arma_f_naGARCH_r,arma_f_tGARCH_r
179,-0.0228616025285559,-0.0227969890497145,-0.0242217442485691,0.00537746724494956,-0.0139318663712481,-0.0179661681350461
180,-0.0230932297321298,-0.0193615928867309,-0.0283429171813668,0.0081118510940858,0.00450867095074003,-0.00866372271208434
181,0.0195081990191331,-0.0167385295909295,0.023450022364858,-0.122856944261358,-0.0969441359480669,-0.0138788783350601
182,-0.011845130589954,-0.00242544559447066,-0.0197901059741588,0.0114727775822108,0.033764793980755,0.00593470218190154
183,-0.0093311321161753,0.0088056471987965,-0.0159136736590274,0.0167379792401359,0.0539521184971102,0.0156080335265893
184,0.0183815520760352,0.0519530095626962,0.0193811986757332,0.0464296929489331,0.0971352351850742,0.0427813452591304
185,-0.013933138988596,-0.0231405680359498,-0.0228517983459641,-0.0166965497919594,-0.0400353777643177,-0.0206105345087988
186,0.0076941264723219,0.0307118191919991,0.00617309849849392,0.0247506634670864,0.0694790297165364,0.0333958237040334
187,-0.00910391045994883,0.00356478000943349,-0.0210453249179526,0.00508069556801131,0.0246168180762246,0.00338128751537802
188,-0.0190754981852263,-0.0230828550026385,-0.0304581208502488,-8.68643602526127e-05,-0.0152559073303794,-0.0233181889899881
189,-0.00306319556820168,0.0111630702951122,-0.00795230375466781,0.00810064457657633,0.01837073619632,0.0181600320891916
190,-0.0218804969602638,-0.0260809190718353,-0.0285776233339444,-0.00349210042816625,-0.0284200380811419,-0.0248929932183328
191,0.0348686716517882,0.0649593163738941,0.0524443961923412,0.0310112678561591,0.0628252767273938,0.0607615962363178
192,-0.0181494051226291,-0.0235619024341352,-0.0288770634599051,-0.00219356278917064,-0.0264818451656971,-0.0268543474067953
193,-0.0039086044366249,-0.0210795077082512,-0.00549416658070323,-0.0314577127893177,-0.0511180455251723,-0.0262176722102088
194,-0.0234554191411532,-0.0216942864696161,-0.0263909734291419,-0.000128776393197817,-0.0157169117070539,-0.0221524108553236
195,-0.00373713006588768,0.0711115604763114,0.00138101113006322,0.0130817110694531,0.0228022787206002,0.0294551209026821
196,-0.0183124455194274,-0.0350535250082822,-0.0186470985511855,-0.00670503466464178,-0.0252736911436365,-0.0262160818774225
197,-0.00186874223452364,0.0572186285683958,0.0427821533508697,0.042114105608292,0.0345992668954897,0.0678588600012544
198,-0.00182605361431132,0.0770218782559584,0.027034590991119,0.0336842390603799,0.021175024957107,0.0535927218308583
199,-0.00199180385836681,-0.0130271590813971,-0.00902266058965706,-0.0105309279618231,-0.0121297969330457,-0.0253934848953864
200,-0.00217344516468211,-0.0136545922673464,-0.0220766708774787,-0.00305210129291473,-0.0139023770758511,-0.0283613643450023
201,-0.0101319869173567,-0.022431775039486,-0.0201417060381629,-0.00853024786411402,-0.0140515791878886,-0.0323224923716472
202,-0.0209370909408043,0.0313118807843486,-0.0261703841998902,0.000553409782872602,-0.0034558854221036,-0.0244303158594045
203,-0.0139533270307281,0.0380563398963665,-0.0291615499902223,0.000348187220707711,-0.00714096943521632,-0.0246791245626005
204,-0.0121518342319814,0.048701405034112,-0.0164905942661879,-0.0157553366071366,-0.0159579554115345,-0.0294279044668824
205,NA,0.0219744900829561,0.0483253342541732,0.0446918193922145,0.0305210976939548,0.0521078755094627
206,-0.0117297579707481,-0.0166915003235207,-0.0101686776655102,-0.00878850640503129,-0.0156469860508443,-0.00541274153943526
207,-0.00621477489241723,0.064327414765076,-0.00402512962671232,0.00754987048329051,0.00247645368291124,-0.00441394345249575
208,0.0168374630744344,0.0821595132771746,0.032788221574386,0.0429505308799356,0.0256618429752829,0.0958352053787225
209,NA,NA,-0.0232493920631583,0.00285172175254788,0.00872710270586094,-0.00450550477979369
210,-0.00618822470153052,0.010775508361763,0.00224991533942691,-0.0378225918352901,-0.0280613564757311,-0.0317756370971988
211,-0.00785827580120256,-0.0364454033857129,-0.0152931449807417,-0.0177211197814526,-0.0109342354704498,-0.00711689559341188
212,0.0164376988474447,0.0265474189035337,0.061872830427315,0.0339040789796682,0.0178535529438167,0.0344474896943135
213,1.71989685485341e-08,0.00181554341373359,0.173750204073603,0.0861807917611394,0.0445606168251227,0.102668192698207
214,-3.03183569551129e-08,0.0631437890015175,-0.0130717907642787,-0.000225648840165852,-0.00230227672579447,0.0893200371845925
215,-0.00179033453857225,0.0340466108256559,0.141669334293193,0.0154679219015193,5.70381470331334e-05,-0.104171152104384
216,NA,-0.0504554131276661,-0.0261961201014824,6.73588218546268e-05,-0.00216212102890019,-5.16905294440503e-08
217,0.186316591118973,0.0130070243524617,0.220506970150703,-0.272916406898075,-0.133814999386287,0.208747823701326
218,-0.0264888948720113,0.0340172076280537,-0.0317193506003506,0.0128094027962659,0.0212014991285238,-0.0230304909843811
219,-0.00403675423300668,-0.0452094306604481,2.71647763361971e-05,-0.105776299432915,-0.0999289411385943,-0.0446795173792737
220,-0.0298885365495499,-0.0333469986706678,-0.0402578551632513,-0.0293072397889831,-0.061976831951038,-0.0418755580634642
221,-0.0301620525384843,-0.0262266287802681,-0.030041528228989,0.0130820159301551,-0.0233260568709209,-0.0416424916789762
222,0.0401808711614899,0.0115774400901964,0.0433158410041718,0.0082058608200158,-0.111542632843108,0.0622011303403372
223,-0.0319375097080139,-0.0299731126263033,-0.0282417017890483,-0.026705490399097,-0.0349551429490314,-0.0349248323951144
224,-0.0154119858793235,0.0420665490342091,-0.013298218766962,0.00106102406996435,0.0676297180899922,0.00165343812842497
225,0.0705198326240001,0.0769344311756551,0.0813605443592045,0.0958989610924515,0.146453027501689,0.0933415742465368
226,0.0522640033012027,0.0340164691162213,0.0536585874000176,0.0471779487419724,0.0356104133813631,0.0507193230774409
227,-0.020759406284799,-0.0190167996973706,-0.0216039440581715,-0.022056652241848,-0.0280565838078021,-0.00201867844091131
228,-0.0177085453996665,-0.0115187646765341,-0.0168186940562383,-0.0104255925332454,0.000783152265152185,0.0281393168071971
229,-0.00868008049725626,0.012812157712072,-0.0132334263307378,-0.0128664683121089,-0.00286032033277576,0.010575646067833
230,0.0866834067576132,0.0691526690967996,0.064087299843865,0.0751008397671354,0.0568835111889816,0.0479863408095807
231,-0.00928786911631651,0.0447502780566537,-0.00852814710834564,-0.0117693292610281,-0.00534593646179149,0.0130190254730573
232,0.0112140727096439,-0.00344834837574223,-0.0134324585256805,-0.00221025839179287,-0.0126189818951833,-0.00647571368921573
233,-0.0333163108076978,-0.0372220939848892,-0.0389840175350947,-0.0373317647211243,-0.0397462658818575,-0.040254004726305
234,-0.0540731754421067,-0.102559125084998,-0.0503488675403609,-0.0500788549679312,-0.0465802522180804,-0.0779874003032276
235,0.104668746420465,0.132065077389668,0.0756060915466568,0.0640402341994243,0.0773897645764005,0.0837122521604515
236,-0.0459645385148748,-0.0508777529108338,-0.0517836597204673,-0.0496110663238488,-0.0505245443048328,-0.0757780538748259
237,-0.0143598992855813,0.00338116086116538,-0.015988170961659,-0.0165439596132818,-0.00726271592184637,6.3331909264204e-05
238,-0.0316023058756379,-0.0358012849192768,-0.0291204539420943,-0.0309358187781961,-0.0422756783820347,-0.0310986097296253
239,-0.0473357450862966,-0.0454239514681975,-0.0489549469340133,-0.0499641707764607,-0.0431737460555182,-0.0637225930069055
240,-0.0424896742826208,-0.0187453174586931,-0.0450006663564913,-0.0414017482391448,-0.00292220709247774,-0.0203199572925427
241,0.158083189505998,-0.0690897847080925,0.158937117341185,0.0977732103254026,NA,0.00220533690099107
242,-0.000727150085107773,0.0939077742628259,-0.0093933267123396,-0.00051067886440978,0.0254200483373265,0.0592528758733134
243,-0.0497528958617919,-0.0375286529928041,-0.0551785705200208,-0.0518447731856297,-0.0489731129957202,-0.0722920532542933
244,0.13621605973644,NA,0.0951437896611069,0.136628840377818,0.159112291810494,0.169695751865404
245,-0.0447803327254945,-0.051223384026906,-0.0511335679343951,-0.0498819293168464,-0.0424069599256886,-0.0520187606482204
246,-0.0459065566303575,0.0472210664492318,-0.0488073071564158,-0.0472066204168849,-0.0357723348210918,-0.0449627246116942
247,-0.0335352817372692,0.0465124063645991,-0.0336518399259083,-0.0299791899641241,-0.005200196099451,0.00637226209645659
248,-0.0331356755212626,-0.0153232677158937,-0.038212748224583,-0.0372717622043812,-0.0258962004796946,-0.0314163496247314
249,-0.0203492224366857,0.10165563530514,-6.10235459184379e-06,0.00675708443308914,0.0256437622473624,0.0388127714651171
250,-0.0153918863653668,0.053895407775932,-0.00669346459382306,-0.00115967437697854,0.0113270475036516,0.0278800750619211
251,-0.0446884625697382,-0.159275783134176,-0.0429488688252788,-0.0439674581342309,-0.0484659715319627,-0.063262185076804
252,0.00453375405061155,0.0655809760106949,0.012765918323676,0.0211535387271932,0.0291480438466902,0.0483156940516827
253,-0.00297463700172079,0.0516937580686379,-0.00190783071982344,0.00323993313632904,0.0142166620887354,0.0302528816619849
254,-0.0354255179583076,0.00963441310331839,-0.030403377089876,-0.0277066701053209,-0.0204803724405307,0.00311018484717222
255,-0.0276549297516666,-0.0217978810565666,-0.0178860823664955,-0.0157446560413349,-0.0115086929840471,-0.000776822202583167
256,0.0163281112298984,0.0330278797368233,0.0185559842330835,0.0188162373792206,0.0220023616064746,0.0342053516759747
257,-0.0458518272374023,-0.0545218554057299,-0.0446774201866966,-0.0418883333358327,-0.0441264791381276,-0.0451703579818953
258,-0.000269281590521356,0.0132120704020798,-0.000736096642692779,0.000156987335931826,0.00276229609859149,0.0190533304462098
259,0.0698843877446239,0.106346203797706,0.086247028960235,0.0690540444384318,0.0632829087260922,0.0785399919034089
260,-0.0413434473253058,-0.0735313466223951,-0.0582382146655518,-0.054473356847965,-0.0561948503984373,-0.0849077563458391
261,-0.0111675285960476,0.0335240400558164,0.0317803078741828,0.00570525789279265,0.00266856356024787,0.0348905223467861
262,0.00746897114732439,0.0565558930045523,0.0101520716334363,0.0140487676648434,0.0176275739498847,0.0346641371659163
263,0.278067060414594,0.0619733541831161,0.30809831815729,0.141126464825665,0.120349383117414,0.114760318793922
264,-0.00924097041799489,0.0126293485407154,-0.0163883951730951,-0.0261212456853473,-0.0465008927909014,-0.0126539443476109
265,0.00385889879495199,0.0560426538550311,-0.0112735435462925,0.0221224430661749,0.0320021693057691,0.0437449847677782
266,-0.0389811018776774,0.0211724104941331,-0.0514220081713562,-0.0460524728024984,-0.0328822836561629,-0.0389925456143155
267,-0.035938840449384,-0.00570116933704375,-0.0496676571357012,-0.045506889269487,-0.0402686000677501,-0.0552899870739845
268,0.0195814586596384,0.0606082870001388,0.0265285212138149,0.0181314765257586,0.0446371741416494,0.0616660947982578
269,0.261883052130453,0.0374532353756784,0.308126650331752,0.203923187897364,0.149151613405598,0.0644664505236573
270,0.107968989617774,0.0461184365679115,0.133169469774457,0.126219733132224,0.0660425740582571,0.068205004742265
271,0.251015985075985,0.0834023805996189,0.16721623691325,0.178101380207322,0.147376286350807,0.143517458970164
272,0.373355713749491,0.199296801170698,0.372834354057694,0.377738459289326,0.367584310825872,0.310950310170649
273,-0.0977062743460872,-0.105121860933642,-0.116107207087943,-0.105380866625876,-0.0958547122736108,-0.132353183378919
274,-0.0329429610582763,0.0520271490790173,-0.0977930991812113,-0.0827850903668739,-0.0677073724310412,-0.0555499074879865
275,-0.0762544750866233,-0.00931106130272258,-0.117356930073835,-0.0932862112828552,-0.085002501572601,-0.0800248535738109
276,-0.0229256456101616,0.0410851696316123,-0.0246067093393232,-0.0400196859866928,-0.012637205860509,0.00770371105909644
277,-0.0934353154222949,-0.0767644016100935,-0.107793066142455,-0.104773554567045,-0.10033894405169,0.00771665953091713
278,-0.0977985567182723,-0.0800905933030305,-0.104507250758476,-0.0958387743377085,-0.0898792137926716,-0.0782521413234844
279,0.021422147942068,0.0324462806564098,0.0301657903230643,-0.00281380125195834,-0.0379897519777921,-0.00650442221142434
280,-0.0491639110572713,-0.0556291238082071,-0.0495403638253823,-0.0600871126945189,-0.0810814498438153,-0.0376499230481889
281,-0.0984426500864852,-0.0284813127824661,-0.0965674491476098,-0.0803054556607453,0.0114929008939131,-0.0456069891909835
282,-0.0331355333122239,-0.0484093748181355,-0.0384461206031778,-0.0488315896513915,-0.00851525195719681,-0.0375633399482046
283,-0.11116220857368,-0.107904394034454,-0.111428342893367,-0.113190652837674,0.00552417028293106,-0.0154931055063755
284,-0.020134986965113,0.0471117727038044,-0.0238920603296565,0.0227743845158641,0.0194206958195317,0.00395692318646614
285,-0.074448093741683,-0.0822900167610963,-0.0656562076436654,-0.085248320045897,-0.00337691563149631,-0.0273990732909572
286,0.0158047692911581,0.00115440721893516,0.0427360702481108,0.0537401246665556,0.00291231167117917,0.00219192452168652
287,-0.0873679943431475,-0.089769719529774,-0.0982424168077086,-0.101701406440742,NA,0.00130880682014894
288,-0.0663184541307875,-0.0351621099659578,-0.0613711577840189,0.00722736324944508,NA,0.00105062663887186
289,0.196445039954239,0.166981994503748,0.256634517119912,0.192051791926339,NA,0.00086975646854253
290,-0.0862822234475527,-0.224493732006811,-0.0951333268846146,-0.0931999117242838,-0.00102456532891074,0.000449229867600555
291,0.0135310885486501,-0.0010587124304231,0.00359752396026811,0.0176698641855237,NA,0.000386768694315666
292,0.0360914046427003,0.0643945023758046,0.0431293004500558,0.00211106168938707,NA,0.000356588264750358
293,0.0424127441469528,-0.0452665813639514,0.0411861492281685,0.0081451336703215,NA,0.000533900488322877
294,-0.0727831348610113,-0.133084240612891,-0.0992495455016848,0.0069418943270438,0.000312302424051934,-0.0576000343800079
295,-0.0459432239162467,0.0590053991605995,-0.0460569383120065,0.00524574289055127,0.000175804554150421,-0.0290355599760428
296,0.0808940671212736,0.114657120234484,0.0986290012950707,-0.00147744179351986,0.000151641439965341,0.113429022816844
297,0.465107526814072,0.0342346786430516,0.482026531707259,-0.0395493113190391,0.0209907038679454,0.000135961441525837
298,-0.0581189316996468,0.0698997665812224,-0.0830393033686168,-0.00366094969712239,0.000177574651495697,0.000146097892883143
299,-0.113570221179007,-0.081618168628117,-0.136476727438849,0.0062378491053976,0.00010964317855233,8.73197624685652e-05
300,0.144898797324689,0.0985190782874878,0.159630094696625,-0.0156302866391231,0.000137643979350803,0.000106079500256723
301,0.115003897369409,-0.087200809167924,0.124422954431954,0.00420243483675361,0.000336096246552302,0.000363540433380383
302,-0.105861258420959,0.0960772440237195,-0.124874234654884,0.000830745111590483,0.000653360546556476,0.00052676869654962
303,-0.142222073860455,-0.110532711001727,-0.132417858850815,0.0024263417683324,0.00153204897780403,0.00056159040609224
304,-0.0876255062940166,-0.0378568774897713,-0.109041188282824,0.00240511560040055,0.0171076065424443,0.000288965484113687
305,-0.0768054368455816,-0.0586748786746865,-0.0692932090699991,0.00342602370449111,0.00014474727943383,0.000102836760882862
306,-0.0479514014072429,-0.0384650534559745,-0.0162448239818925,0.0031689323020097,0.000102579472551437,5.48622512882743e-05
307,0.335396092894094,-0.0351782773262685,0.444742581369901,0.00211281504713912,0.00153000438926131,0.000961071912827838
308,-0.102656852968565,-0.00959159999653376,-0.140105381879644,0.00184680450398847,0.00105059610909843,0.000521134311341261
309,-0.0244760247745711,0.113681429033168,-0.0163662937103656,0.00102658511823698,0.162060078712718,0.000611877607894425
310,-0.0437393623207595,0.00379881051714688,-0.0415605799965615,0.000913392849560141,0.000674291222508467,0.000501597622250185
311,0.165750086253883,0.257099063577782,0.199961418733532,0.0052261703332814,0.000967830215435393,0.00118983176783445
312,-0.0530844035713745,0.0537755157034797,-0.0604602450776653,0.000980551133284625,0.00076593132150951,0.00115377099624332
313,-0.0490718348406347,-0.101978402732784,-0.0484968372031973,-0.000317805971220354,-0.112468187978329,0.000481397414221758
314,-0.0224015756876788,-0.0732952869785998,-0.0184459738488149,-0.00041487726475808,-0.115459866018343,0.00066999259596193
315,0.0173532632926325,0.0834080648139098,0.0275407979325111,0.00195830099964259,0.000320409893025452,0.000399517997639325
316,-0.0479791627124942,-0.0791476517777143,-0.0383985686748377,-0.000757877722040658,-0.0972855946377848,0.000420635944921121
317,0.136262346316427,-0.0417842922428986,0.151071069670513,-0.00211906952490864,-0.14766079188353,0.00206238970371539
318,-0.0336119237689863,0.0865598930047234,-0.0682063524163281,0.00187085378389607,0.00071213012943662,0.00156584509562113
319,-0.0115134215517435,0.0801129025855364,-0.00303238163707584,0.00252161732157733,0.0892305114404949,0.00165411343922305
320,-0.0613222268379488,-1.598206245643e-08,-0.0753104374956841,-0.00200292269778942,NA,0.000770957591944646
321,-0.039187292313124,-0.0457119201964477,-0.0385558533237786,-0.00181860222818304,-0.0250406650981452,-0.0604475608921303
322,-0.0216976612287296,-0.0265240721536895,-0.0168340880773211,-0.00168423449935444,-0.0361951916467187,-0.0454974020314102
323,0.00710961694062479,0.0199522972587347,0.0247493386635875,-0.00066191286259239,0.0542269648116317,0.045775258793856
324,0.0837016167015318,-0.0785157965247677,0.0816020267782999,-0.00250360289954951,-0.0278547013517884,0.000321422575784108
325,-0.0159237052234015,-0.0660131661594223,-0.0132487363184941,-0.0024441894774858,-0.065000915882126,-0.0317766349752892
326,-0.0328667397297953,0.039943044944321,-0.0301988418479837,-0.00282172417636531,0.0001776485689881,-0.00140773630173809
327,-0.0103789220824445,-0.0695809425231892,-0.0148043005184215,-0.00277334646513531,NA,-0.023478547760884
328,-0.016842265911583,0.017756601594163,-0.0179639148156899,-0.00204272255677083,0.0621914864343883,0.0245484099017064
329,0.0223687528787924,-0.0230841662860332,0.0171738313353285,-0.00549072978944688,NA,-0.0238077234922509
330,-0.0183878933516114,0.0102472891674743,-0.0185434742949502,0.00378954904833537,-0.000100039117698886,0.0285788740742981
331,0.0495740630442634,0.182292771380299,0.0401987510155452,0.0993959667708318,-0.0001578686895206,0.126794454717619
332,-0.0243235439014775,-0.0109502045946928,-0.0257339682052466,-0.0254489061942511,-0.000284043275339987,-0.0128258368688056
333,0.0624442269963764,-0.061251649536456,0.075292148904644,-0.0299466584609906,-0.127375662482276,0.000171403670592888
334,-0.0397407816301691,-0.00930104814549845,-0.0463578917644775,-0.0198071704747101,NA,-0.0186850045834666
335,-0.0231539008328382,0.0275525506192951,-0.0220743631439762,0.00441939371486542,0.0799888285064135,0.0308866051507763
336,0.0865899045907007,0.188567996566594,0.0745722714472239,0.19141264469108,0.199327108370249,0.176772313303054
337,-0.140320507714301,-0.0380256199982973,-0.0500249436877925,-0.0617460929552276,0.013744156178772,-0.0299921015969611
338,-0.0359034708462824,-0.0681638592548098,-0.0389528247773292,-0.056031667715449,-0.0223675796916754,-0.064396636676869
339,0.0328388563006931,-0.0666808965598385,-0.00997538558046357,-0.0405869868286308,-8.97506179454085e-05,-0.0682480325396602
340,-0.00535979455610196,0.0309095732813956,-0.00812389143240037,0.00683638769561702,-0.000140003396398641,0.0413319163377432
341,0.20004249315618,0.231856888218352,0.111097180215349,0.244980696871421,0.188936904473218,0.212358780647417
342,0.0714056964701683,-0.117197689028559,0.0978528891496861,-0.00264815994225534,-0.160623392258662,-0.118594603953918
343,-0.0778922810507245,-0.0320880290161485,-0.0802234150757043,-0.036996328683499,0.0914247858551134,0.0209356274249847
344,0.0638024869143615,-0.113997450387859,0.0806590998793271,-0.000944580747130774,-0.2426811370064,-0.0968369875298885
345,-0.0735754083610089,-0.0749431139519114,-0.10635093980226,-0.00106670978389813,0.0138617780093396,-0.0769250349718759
346,-0.0513967726667583,0.0462838654666475,-0.0604295923318883,-0.00172024517521392,0.0400003581417422,0.00298501146144773
347,-0.0415499766826555,-0.0654465619222937,-0.0292376796730855,-0.0240110733989228,-0.0143598317977561,-0.0612502627129763
348,0.111008462336304,0.324301614449097,0.135601332895036,0.28391060254565,0.277910065697174,0.225290184365737
349,-0.0730686852944695,-0.121794639376778,-0.0963276875025194,-0.00142056818578815,-0.00107386239165286,-0.0987514059292484
350,0.0534465285356676,-0.0845710661759028,0.0614351080838744,-0.0696649434136699,NA,-0.0779293901863358
351,-0.00956105766880101,0.168370342598005,-0.0125763029034561,0.000284033689602841,0.217511328490772,0.143869031088588
352,-0.0471584928217948,-0.0937584096640161,-0.0524450209484503,-0.0724435050418773,-0.0895868548380182,-0.0424097625794487
353,-0.0351796622433927,-0.0687066086914859,-0.0384291258732039,-0.0408432628308216,0.0182953705403803,-0.0582443644114305
354,0.405012642028232,0.52619919109142,0.471944586624439,0.00840832006587635,0.457117295684597,0.474267551427864
355,-0.10439131930306,-0.136754040130148,-0.110151275896996,-0.000869554580277344,-0.11357693843911,-0.127326584973272
356,-0.0399695676013207,0.0733263996695217,-0.0356093944499812,0.000127563276381635,0.0884063114889345,0.0484261527514032
357,-0.0540472493276313,-0.112956105528868,-0.0521220378207828,-0.00077443919532416,-0.00010000757374748,-0.107004743782653
