garch_f,arma_garch_f,aparch_f,arma_aparch_f,arma_sGARCH_r,arma_iGARCH_r,arma_apARCH_r,arma_eGARCH_r,arma_gjrGARCH_r,arma_csGARCH_r,arma_f_avGARCH_r,arma_f_naGARCH_r,arma_f_nGARCH_r,arma_f_tGARCH_r,arma_f_allGARCH_r
-0.0127600273013963,-0.0225647139800469,0.0571975846661468,0.020740550063553,-0.0210526181693248,-0.0208490860241918,-0.0327888620006984,0.00518297034100033,-0.0182581604197643,-0.0124649613818391,0.000724823801470373,-0.012223879059555,0.0020879218270109,0.00555408749938643,0.00109707822158019
0.0202910908126704,0.016666591860386,0.0420299594851591,0.0393487681955289,0.019903204058647,0.0198658919891181,-0.0791998494269509,0.0203549494791803,0.00454876163817682,0.0239620311572719,0.034342099982909,0.00423912962010935,0.0223820248661793,0.0322293127525532,-1.43392386605927e-08
-0.052141368570488,-0.0470819659423645,-0.0881162368861691,-0.161512420161844,-0.0482026383591408,-0.0478117000950458,-0.0758265244047621,-0.091115885601551,-0.0523583967714672,-0.045026236783022,-0.0296470360620763,-0.0493980417342448,0.00144153158086498,-0.065858109977956,-0.0433111172502087
-0.0389550831078699,-0.0379103021420747,0.0181573501939621,0.031599034032926,-0.0388803533617913,-0.0385957982214738,-1.31149202366127e-10,-0.0343324398986079,-0.0403824857190815,-0.0339812999021408,-0.0467500287902248,-0.0345623002988776,0.00894474972959358,-0.0261329703609585,-0.036473252866902
-0.0448329993986355,-0.0402091163702143,0.00242204145063984,0.0171114467416336,-0.0406088667400584,-0.0403701129323522,-0.0385623420852717,-0.0400144717686145,-0.0434181756535738,-0.0307838825668584,-0.0457449927509981,-0.0367778877369722,0.00125737012257823,-0.0314278286328407,-0.0143138529432824
-0.0445751369464038,-0.041526262676466,0.00139894167521304,-0.026444430588731,-0.0414764566900598,-0.0412035649116858,-9.71029339751982e-16,-0.0410737118271944,-0.0455832264588106,-0.0287704203996497,-0.0448678387948335,-0.0384329645453365,0.000558466055430362,-0.0334369748389824,-0.0304334095777074
-0.0508033747603755,-0.0447711917299853,-0.0355556839847187,-0.0550690261358038,-0.0445814883693649,-0.0442498837111173,-0.0520586432907196,-0.0662587273285644,-0.0537580794381158,-0.0251309964956536,-0.0138250590533581,-0.0520922698385944,-0.0128216381680351,-0.0465569658741466,-0.0779079593107367
0.167754401322804,0.133414018814324,0.0571894959150957,0.0468432057573864,0.141539480609816,0.140341676386324,0.101512898936976,0.126044157132417,0.112216825037754,0.108018493144997,0.101016793201564,0.123636324179687,0.0395115170166643,0.0973625056879832,0.00223116184804379
-0.00699617171985173,-0.0204547174304068,0.0179211397250811,0.0218519094998226,-0.0211024944171826,-0.0209407193447421,0.00195727178127777,-0.0194419172071811,-0.0301283231724718,-0.0247710685413121,0.00507766392430137,-0.0359548186843477,-8.07155957113244e-09,-0.00757618543547072,0
-0.00246602139552262,0.00111909102087216,0.0181431803635818,0.0172560175022215,0.00121072736447725,0.00120222924509934,0.0247858025575731,0.00813920583932287,-0.00843027109302338,-0.000935496217422794,0.0159265001271114,-0.0132667377790594,0.061560358713987,0.0124278795808031,-0.0331837644207693
-0.0531121880872985,-0.0453819352606844,-0.0580375621967674,-0.0540818518065587,-0.04622670010777,-0.0457836107362809,0.000945788448280192,-0.0606019637040226,-0.0500781834629865,-0.0394970933976314,-0.0369703092785174,-0.0428029990239159,-0.0104394403738415,-0.0490640431725842,-0.0427846460959269
-0.012816085054863,-0.0181531839332266,0.0359439397522833,0.00489811281278365,-0.0185645321463444,-0.0184735665978741,0.00778541973145635,0.0300222781020349,-0.00228755351629029,-0.0118628146342246,-0.0592973194400322,0.00079417949275291,0.0102024064009774,0.011542545579274,-0.00263577257381171
-0.0539354572856414,-0.0486113589237084,-0.0671591866776181,-0.0746043309356824,-0.0486089324626432,-0.0481973425710512,-0.0232165829781066,-0.0887496323307824,-0.0551063747079822,-0.0392175686816524,-0.0290646600315324,-0.0516571471563158,-0.0711221354860054,-0.0703716038229004,-0.0420923328480459
-0.0545191080568607,-0.0485672186608494,-0.0756579484816649,-0.036482281220778,-0.0489088070789928,-0.0486467403283856,-0.0501045133890416,-0.0854547456616345,-0.0558439135629481,-0.0358152308995155,-0.0287433285195695,-0.0537276000457023,-0.0530633416491868,-0.0706519704189097,0.00286142866045289
-0.0398998187143652,-0.035124579533634,-0.000751570726477004,0.00814247010434739,-0.0353025837635037,-0.0349924892718815,-0.0426832209586931,-0.0331981225557228,-0.0424888374509298,-0.0194438857160085,-0.00515947328898218,-0.0484747269279939,0.00179409815097426,-0.0287575635324951,0.0258031296962167
0.112231569840852,0.111267945615597,0.0610581684097878,0.0115041581287439,0.111809637119461,0.110859257769163,0.0149731660759846,0.216970861521783,0.212752899994004,0.104334376390369,0.132122701090054,0.157737437427279,0.0303923138550501,0.111984425843216,0.887597048766426
0.0878414140360245,0.0451323337772642,0.0566166304004075,0.0961329694981066,0.0455312329464881,0.0451677044831302,0.00638767429825974,0.111038501595646,0.0798321011340697,0.03184278362215,0.0356197411054788,0.0678116038159216,0.00379978762767315,0.0668291843506109,0.000956173607914692
-0.0289434876111291,-0.0259215421810183,0.0203346650934182,0.0027332570543404,-0.0273991830354017,-0.0272128625624883,-0.034039818553372,-0.00949699509608114,-0.0258159900026764,-0.0331157475612815,-0.0553601791230657,-0.0193746599990857,0.0009095221593315,-0.00627025352467962,-0.00852910326387986
-0.0534543709651881,-0.0486765957312063,-0.0268091161693824,-0.0731588076909697,-0.0483480790785622,-0.0480599388576208,-0.0589917718303905,-0.0778821594177515,-0.0547475975004976,-0.0366844220235854,-0.0364639736923762,-0.0492830783778629,-0.0396528111568621,-0.057403054711442,-0.108946873120025
0.20642002313332,0.195503279692747,0.0405841325762878,0.0290523848040488,0.203749235416876,0.201619163129468,0.918532813997335,0.133413107606369,0.138101368965178,0.135842662734982,0.0727445168866589,0.170036854516977,0.0378444988402383,0.1138496239885,-0.447783269465828
-0.00725392874927797,0.022230230265806,0.0342899095240193,0.0648438159388262,0.0221147067259677,0.0221633588374697,0.000590267716790951,0.0766495513686743,0.0519595341939377,0.00228291948504268,0.0272034074720249,0.0419287397796712,0.00381127403335701,0.0486869811768627,0.0267691902034393
0.0755119024179071,0.113077783516656,0.0314653559576489,0.0680537509743153,0.114706356460621,0.114319959335986,0.00309574225503203,0.0768486151462236,0.0775928019654227,0.0934088899343339,0.0871816776737281,0.0878342256769989,0.0654127939985768,0.0847225485786753,0
-0.0552808153416342,-0.0421589640480126,-0.107500039599864,-0.0447085837256861,-0.0440722129982033,-0.0437444062446419,-0.0531397790283507,-0.0464241008618368,-0.044756934173989,-0.0592993161745856,-0.0380340147612167,-0.0384891942015529,0.00169514863366151,-0.0296795155279469,-0.0456736033341549
-0.0372577175526256,-0.0438793006759006,-0.0250786359129515,-0.0514448863204981,-0.0468728298714557,-0.0465230762610792,-5.31844123236175e-07,-0.0603794921961587,-0.0522559059570496,-0.0327950309246814,-0.0492330711001545,-0.044672054339368,-0.00552381468199016,-0.0393430265528383,0
-0.0500317684603445,-0.0419846704039047,-0.0132711664742544,-0.0444446514606162,-0.0434312624490406,-0.043108307905444,-0.0942764569944775,-0.0422702704117454,-0.0450156062284649,-0.0249601309865836,-0.0511011689766943,-0.0376353752830881,0.00275744254707936,-0.0311732476300871,-0.0259183272700828
0.0981492176774897,0.0626119248222513,0.15410292102812,0.128395429921514,0.0642839065093223,0.0639359595630556,-0.0925970136828846,0.144362965359295,0.124184437476546,0.0546233048773801,0.136846200886469,0.0980827649255907,0,0.0917093002329519,0.0131306100823348
-0.0547485459764101,-0.0487355516001908,-0.0744088796610222,-0.0656671564864577,-0.0509481504669437,-0.0506042910420133,-0.000478962963207314,-0.100105700575307,-0.0593305912037394,-0.041158694556054,-0.0282950749824128,-0.0565219275399559,0.00220015678378098,-0.0686754596694962,0
-0.0131988513395562,-0.00727841878232851,0.0141519693327055,0.0255568226687387,-0.00785835315400084,-0.00777010082857187,-0.0128459126337306,0.0377902981304432,0.00660008109696091,0.00285413737649356,-0.0173582699190193,0.0104814781226711,0.0245123297739317,0.0277313924978475,0.0138013189432624
-0.00113049176567916,0.0102853986668269,-0.00642197395923765,-0.0152741819746781,0.0106834768655943,0.0106823307796208,-0.0234162902927332,-0.0150631937489728,-0.0164541007200549,0.0163922672401991,0.00628477348123097,-0.0261010882196969,0.00361777088660064,0.00270737710987394,0.0340127408411431
0.0190614424291279,-0.00739664662653956,0.0116019167807925,-0.0146691265439025,-0.00651772781594429,-0.00648532816772808,0,-0.0256179025333146,-0.0281212421728208,-0.00539302460009644,6.19042510906563e-05,-0.0378272795662828,-0.0339157393649073,-0.00891524871596414,-0.0407265973576694
-0.0555362514974812,-0.05125238822394,-0.0764755525141166,-0.0670067607980509,-0.0517283866463686,-0.0514917334225265,0.00224965144900185,-0.091835692009536,-0.0606755872469956,-0.0470915348466142,-0.0371721025391543,-0.0549497394226986,-0.0347141320735484,-0.0710320539998808,-9.89680222359105e-10
-0.0511631215985687,-0.0475986142484739,-0.0654835838270148,-0.0612430319437135,-0.047560858365534,-0.0473429660891436,-0.00218613765944316,-0.0756030079790012,-0.0582726677130783,-0.0379999865283629,-0.0517741199102731,-0.063656069493938,0.00139597458652731,-0.0590980023858749,-0.0704386479137551
-0.0484327605027568,-0.0460251856009006,-0.0610273871204603,-0.0626488135100366,-0.0456459320335456,-0.0454327420300828,-0.0510309351792345,-0.0663149086688491,-0.0567616057222158,-0.0308903621120571,-0.026168907581566,-0.0658116659909787,0.00140234442087826,-0.0558006238079884,0
0.0717464319980711,0.0467500205300859,0.0567256089551101,0.0349747846392791,0.0617833733187827,0.061366104638704,0.0360280202688483,0.044157723749104,0.0283229501748876,0.0657255272380002,0.016656739822267,0.0289504898910527,0.00366772788631233,0.0339967986497694,-0.0937248722557602
-0.0534670585715003,-0.0444818222860488,-0.0589664373839169,-0.0374054154613607,-0.0446769429247951,-0.0444282169764835,-0.0113807897831779,-0.0255304495246284,-0.0426391014416733,-0.0348566891504951,-0.0493705535462444,-0.0304334119664644,0.00214175853730731,-0.0273455172948265,-0.0131406059518456
-0.0536230993269391,-0.0532633161363782,-0.054724088751002,-0.0564713308735265,-0.0529723580749813,-0.0523692718909992,-0.0621867271685513,-0.0706556938123508,-0.0589110186729733,-0.038922032761857,-4.94976651810669e-07,-0.051594613889191,-0.0314142932740716,-0.0626550931861206,-0.0483051875584374
-0.035898950228313,-0.0293288973006883,-0.00261829976822344,0.00728688354636894,-0.0282954467843361,-0.0282360375105853,0.0227875142269282,0.0450084616263583,0.00344277106872063,-0.013554216742457,-3.98306155481357e-07,0.0110014456098501,0.00560624062749202,0.0243008151402852,-0.0688939052430353
-0.0361547930952068,-0.0405810687073251,-0.0217428839983056,-0.0211747544739684,-0.0427260696860688,-0.042403683452026,-0.0367248922712707,-0.0121279558310619,-0.0343583344184125,-0.0234797049642999,-0.0477142778038977,-0.0229939815083339,-0.00471787205313926,-0.0153592240369949,-0.014974709747574
-0.0585279419379817,-0.0550570161741134,-0.072642193072148,-0.0603661396680037,-0.0546506241704232,-0.0542459361875159,-0.0634997113447935,-0.0683436852065121,-0.056694066405924,-0.0296226137168746,-0.0332640448770073,-0.0502290843322615,-0.0560710196572116,-0.063613145849154,-0.14512415443446
0.0584591299564403,0.0547962710742814,0.0342962312392101,0.0153054839517253,0.0547845007574003,0.0537294876884698,0.0185203547435455,0.0248464877238192,0.0172366531090628,0.0353356907871174,0.0106149452581416,0.00206276354794569,0.0295570595833703,0.017050663605356,-0.0944613556023519
0.183977119051017,0.189174058613971,0.284340691510227,0.345071531451045,0.193737585904188,0.192826521724124,0.033982635011469,0.379104323588464,0.416208060229867,0.122513665510431,0.869648272124817,0.328285989094565,0,0.224394988460539,0.119013662938493
-0.0325590203925647,-0.0461065287346933,-0.00233573551525809,-0.0515782503971633,-0.0462491299737046,-0.0461023087209883,-0.00807542709078286,-0.0520673569068091,-0.05316846932298,-0.0626160147848512,-0.0424811734133608,-0.0395126200124075,-0.13265708925875,-0.0344563611205991,-0.0160032308450057
-0.0305785724104898,-0.0332554482665924,-0.0441968221138626,-0.0488103080176162,-0.037289859300679,-0.037174140000712,0.00263572768811588,-0.0652105730179468,-0.0534847406344305,-0.0192138783967938,-6.03367122794965e-07,-0.0674011869302235,-0.0204394193864134,-0.0458875244096237,0.00224184700919031
-0.0257489975403952,-0.0281379894611002,0.0253018738402243,-0.00428371625072647,-0.0275934255329291,-0.0275102456118771,-0.00162885731090916,0.0049970245163431,-0.0232628945172784,-0.0192677601379292,-0.0498321214945979,-0.00688486199666099,-0.0169770360827171,0.00788776853379192,0.0217798660358134
-0.0386329301132275,-0.0395400949510928,-0.0241139801042817,-0.0283545501122618,-0.0372306758896411,-0.0371532931598698,-0.00985069062571494,-0.0184793089353216,-0.0358122903309441,-0.0260123068374637,-0.0454435256355295,-0.0233128807325211,-0.021901186943297,-0.0136440337804692,0.00258601169643563
-0.0430575214049388,-0.041287150382082,-0.033682976683928,-0.037237367563526,-0.0402393143998837,-0.0401166091152696,-0.00765128195038165,-0.0316380122448279,-0.0414067714712493,-0.0233465391435524,-0.038698534340788,-0.0282630590441032,-0.00574724731455175,-0.0230081127272554,-0.00294559382836141
0.0122258625965436,0.015110524239648,-0.0142939255844403,-0.0213751260763555,0.0118208626669139,0.0114411577376561,0.0210617382646015,-0.0228778619133546,-0.0243066401561328,0.0137500974902296,-0.00341577740987703,-0.0431305500920423,0.0184895346218444,-0.0148451013122024,0.00176056215128881
-0.050834219114117,-0.0460550185942304,-0.0694007983192166,-0.0710994096443584,-0.049471039936364,-0.0490781560437646,-0.0713794931086742,-0.0792845431889265,-0.0550714368975937,-0.0331451322461373,-0.0235172751399575,-0.0637540871012274,-0.0237097431778757,-0.0686072970789987,-0.00761176225539272
-0.0188669469724617,-0.0242028942555791,0.0187926709610913,0.00492921499552518,-0.0236401464916449,-0.0239125993810826,0.0197711317027005,0.0241484126148424,-0.00867799820567607,-0.0149639568127651,-0.0411158736489274,0.0103907151938701,0.114003758907535,0.017618233081625,0.0159067769139668
0.206321098421107,0.184766234471669,0.00793942452277182,0.071385914352823,0.187342427429644,0.18654364733635,-0.0285448334013212,0.0750917950068285,0.0883598032366685,0.117445288574662,0.0277968931429394,0.129670143574342,1.82081023234301,0.0665220132177709,0.0183411984457211
-0.0250976961482708,-0.0356796119133284,-0.0222466071097301,-0.0506511043952588,-0.0349208296153379,-0.0347272559509707,0.00568643838949254,-0.0532184181882702,-0.0458012182326788,-0.047978806256968,-0.0118020745850219,-0.0624791244684794,-0.304293949069517,-0.0416485974932387,0.0110983562558941
-0.0529165994378792,-0.0449565739211706,-0.0801801332389216,-0.062849926727213,-0.044307875450737,-0.0438424144510274,-0.0148414759129754,-0.0683299279120278,-0.049833445148646,-0.0453178444672994,-0.0182462430005087,-0.0630186665318557,-0.052981121755971,-0.059543733848739,-0.020060618670348
0.308237733699293,0.255497335368968,0.0180005287414563,0.148847694127533,0.257531474012819,0.256266521927557,0.396394357080248,0.138632717362572,0.174256583201468,0.228438999755682,-1.50775401030916e-07,0.256000682820144,32.5543641342352,0.108899549443774,0.00658508448900928
-0.027287341225279,-0.0147972615347801,0.020787197944055,0.0452422429432099,-0.00938040219403462,-0.00916504585824098,0.0101280571019167,0.0728242293978916,0.0322985607074793,-0.0364302975595607,-0.00963285360190039,0.027763879040213,-0.273039104869604,0.050153796882279,-0.0328014583454989
-0.0124980120439027,-0.00727422876069201,0.00636367255322841,-0.000727398802605897,0.00734504592526264,0.00749865857313512,5.56343825440134e-09,-0.00820099417930296,-0.0105761850247025,-0.0100528362339819,0.0135344199468085,-0.0293831243518596,0.177073679363482,0.00323786942749936,0.00188852780254603
-0.0499909447790295,-0.0397010902662663,-0.0697207589729141,-0.0181409899478085,-0.0429333021080599,-0.0392673506318743,-0.0225664764092585,-0.0360290814511251,-0.0401026803578831,-0.0481717569961519,-2.47766432319057e-07,-0.030638126907017,0.00200936218004102,-0.0286836937534263,0.000560687260312246
-0.015329275090921,-0.00503419038836392,-0.0148109139750143,-0.0102155672922273,-0.0050645445462896,-0.00481879463402432,0.0263148141603107,-0.0109894699024452,-0.0170608591486586,0.00504886191498355,0.00400314257917487,-0.0337519723712598,0.0197298515942371,-0.00631413496614321,0.0192774259088571
0.423164520957762,0.407830280128736,0.438637288130503,0.176681358814621,0.449316557604893,0.447177472358057,0.046473812459743,0.584666447184277,0.701257855238832,0.38481826058076,4.96182624156378,0.570432844534582,0.473956403172875,0.32687609245694,0.000478328361124945
-0.0442918035719852,-0.0351060639998295,-0.0642470372148421,-0.0385104925724421,-0.0398218341049853,-0.0393795394263467,-0.0943180325711733,-0.076885702478365,-0.0478834986745462,-0.0676932059365755,-0.831441236496936,-0.0529220751746353,0,-0.0456023075207766,0.000577951148645141
-0.0398636842545629,-0.0351057284028427,-0.00191299123809767,-0.0376494154022059,-0.038302839694131,-0.0378589469557261,0,-0.0657549292493273,-0.0435351159555771,-0.0233337243664226,-1.57818294984597e-06,-0.0401874557988964,0.00194191479219096,-0.0448967686953017,-0.0324749279968121
0.17130032831548,0.100770122057312,0.277005240758215,0.147188890983583,0.120753947373308,0.120267282696654,0.00189551577766784,0.215153836608162,0.157662652872019,0.23325556575058,0.00180241325780838,0.168057719194842,0,0.183334505923641,-0.00403740704272404
0.00201244044332667,0.00174784134294191,-0.0121122701856322,0.0240014891284413,-0.00512878847167894,-0.00484606542320812,-0.000104571109639501,-0.0370361907220172,-0.0267230869832111,-0.000328778249398045,0.0177553823189258,-0.0309435308164912,-0.306023941932464,-0.00519254222276097,0.0011687641376467
-0.0259959602049387,-0.0207151377778497,-0.00744505239446965,0.030972062069324,-0.0280592089713959,-0.0276539504427077,0.00191921336736155,-0.0280327983367053,-0.0298980774951967,-0.0496905179770707,-0.0124597975249603,-0.0205515425966875,-0.006158832830873,-0.00958375748511731,-0.00676849618482767
-0.0366335344425607,-0.0373134216276485,-0.0837999670457737,-0.130647446333302,-0.039076757638821,-0.0388009054120215,-0.0676891910592517,-0.0934568059816719,-0.0431231769948237,-0.0700858641934334,-0.0165022810607381,-0.0451469276654184,-0.0973497624711599,-0.072683361423621,0.000524140478865533
-0.0312386296204764,-0.0321994149095245,-0.0583768710978766,-0.0765349127692703,-0.0339879091990537,-0.0337386023916261,0.00159175363171026,-0.0746240923467884,-0.0379456713272341,-0.040702385660454,0.000939398447529076,-0.0423875110194622,0.00173625484949354,-0.0552378103791186,0.00916286536388983
0.017852450180514,0.0117637792211729,0.0650892482855635,0.0793359169619871,0.0212401878822906,0.0211426005800437,0,0.0884759649357534,0.031856579940293,0.0209955262112686,-0.0265318178502012,0.0394624753033438,0.0037462934208449,0.0721782972627264,0.000539671502953839
0.0464158774339467,0.0557890742600389,0.0242348107369483,0.0263100247465865,0.0605291653757252,0.060151027957532,-0.005127833227735,0.0267113820396023,0.0209473956559267,0.0601772549301124,0,0.0292189082973539,0,0.0411412258153456,0
0.100134509267812,0.0859565635767495,0.0629590680743819,0.0706386956330337,0.0829412018640517,0.0824961085064306,1.49982935274531e-09,0.0465287271956966,0.0394950385639585,0.0827514158022752,0.0574432040225832,0.0542635413630318,0.0709519058467296,0.0580746597424803,0.0772231694539814
0.0279118393738084,0.0300475105092634,0.0634743445882345,0.0741494573771609,0.0285008992851063,0.0285167694767673,0.0312807485796759,0.0888841360090142,0.052914785361355,0.0222030394343406,0.0695610210530645,0.0558137076980447,0.0496036728853132,0.0800329887315051,0.0319490775203616
-0.037430950771904,-0.0346903418313335,-0.0509130518430306,-0.0729124256506316,-0.0381049704938494,-0.0376607186021848,-0.00526552126703272,-0.0790588282603142,-0.0404443750711331,-0.0389073184156163,-0.0486630235110163,-0.0458801883407367,-0.0499608984260631,-0.0631413633593674,-0.0471876999874248
-0.0366534170138025,-0.0338988778039889,-0.0510960979602222,-0.138393737836717,-0.0384017218481068,-0.0379778249943929,-0.0338472777465992,-0.087676134250962,-0.0402057352306148,-0.054220605859335,-0.0579420335303987,-0.0426518058073936,-0.0394631545680448,-0.0733309568872042,0.0030612118373862
-0.0335574818566217,-0.034634572800563,-0.0410164648087324,-0.0416184448639185,-0.035556928494301,-0.0351061908172806,-0.046502921639575,-0.0559487570232311,-0.0365350916737756,-0.0468792476485033,-0.0522141984495001,-0.0333059143399346,-0.0357667739294615,-0.046536191185341,0.00152231013925061
0.0556319168429803,0.0683246193579021,0.099036478276279,0.0994755825631208,0.066765662344137,0.0662132384965881,0.121734374136846,0.161469734667497,0.0993937072675764,0.0866448772836323,0.118020818007301,0.101978365837841,0.0739106493483347,0.123014762157214,0.00693458242823497
-0.030514876188175,-0.0273758417383584,-0.0403297947382962,-0.0356744967608134,-0.0252927787133562,-0.0250519632388593,-0.0336176064889561,-0.0472858125456573,-0.0317330802023558,-0.0321095759871021,-0.0269140940500168,-0.0405536745015746,-0.00890810884694963,-0.0316604190748223,0.0101171866769325
-0.0198539282186907,-0.0256862608568249,-0.0300731092926955,-0.0368584644102947,-0.0273302553877167,-0.0271132819966485,-0.0359852549823173,-0.0490911395633587,-0.0331025131994999,-0.0331985724498088,-0.0308857030701243,-0.0422272031705746,-0.0191735857748986,-0.0353804232723225,-0.0318919788226617
-0.0359579965878077,-0.0326992979261078,-0.0481084411601318,-0.0479808314781605,-0.0332416345521328,-0.032904417674918,-0.00270117047285011,-0.0607148844636869,-0.0356641725907846,-0.0397302386652397,-0.0439030006380648,-0.0434175732203837,-0.0223611479643359,-0.0493930896961727,-0.00626491483692205
0.0670520402783414,0.0543247590166736,0.0409177120642445,0.0316130736767275,0.0545698203121195,0.0542138085370846,0.0395875315773752,0.0466633566852123,0.0220648491650395,0.0685060944606103,0.0455172870769544,0.0307869714471167,0.0604457733661566,0.0466797379572059,6.82743067215857e-06
-0.0257820766186267,-0.0193998197035017,-0.0207572763317928,-0.00698930572435946,-0.0261746425068056,-0.0260170369164184,-0.0143244146615687,-0.00842523049460551,-0.0221462652829908,-0.0306098092661104,-0.0229098348378329,-0.0149992445684591,0.00431718610856502,-0.00696148371869124,-0.0146762806460632
-0.0371952239172997,-0.0369037943947009,-0.0427154098411759,-0.0485344999686401,-0.0366761812450209,-0.0363678611009649,-0.0402010477425555,-0.0524867371453704,-0.03689060381245,-0.0411144437226275,-0.0497853684456551,-0.0331100394703741,-0.0424293061670308,-0.0443762095316718,-0.0449178257994337
-0.0357855200125304,-0.0387636557555768,-0.0381267231847511,-0.0392394340641027,-0.0350393717444704,-0.0347308933876333,-0.0346491655636921,-0.0363353985427443,-0.0347017487412468,-0.0369213745994145,-0.0381838217757487,-0.0286474202919921,-0.0349841211454262,-0.0323833059438798,-0.0374221408397545
-0.041915117672747,-0.0444087877028728,-0.0566285213919694,-0.0419567842477006,-0.0444488568097783,-0.0434363633197558,-0.047279910347098,-0.0765661550813903,-0.0468193737870528,-0.0424283502219135,1.0166657186222e-11,-0.0515609211891129,-0.0441870256887084,-0.0644431214941891,0.000594880360347591
0.0143317615355871,0.0231787141337097,0.0598601480875782,0.0782470467685432,0.0190967530713694,0.01843109798365,0.0500091735998961,0.108941828044823,0.0436480314918295,0.0351160800805325,0.0724161630631052,0.0573284896828718,0.0247318339906059,0.0770082363213561,0.0473954368833017
-0.0422830726376124,-0.0380229960273461,-0.0560599560938636,-0.0571882761465527,-0.0391663877691567,-0.0382527153635264,-0.0486114556993709,-0.0670615673014244,-0.0428612434211634,-0.0379074486166164,-0.0511620700549619,-0.0522931264492301,-0.0407621462685302,-0.0561923272543916,-0.0481983270275735
-0.039181828105304,-0.0407399795081306,-0.0511516263669562,-0.0502932523595279,-0.0413721180450071,-0.0398744728804388,-0.0502098946923387,-0.0669916956566862,-0.0449224564636819,-0.0354405171182223,-0.0538224855057525,-0.055035472816127,-0.0430582323468569,-0.0590758847583845,-0.0493212369357296
-0.0147098375493959,-0.0224058224774979,0.00242776136144947,0.00597111917920323,-0.0222176629542883,-0.0219803399635621,0.0231851610684981,0.0180590948540565,-0.0175373177216218,-0.00952384325601279,-0.0446230956727555,-0.00140903317642854,0.00890166187612956,0.0129671482418697,0.00196420425921021
-0.0192977418689272,-0.0197261381667849,-0.0262567984794725,-0.0268731349913137,-0.0207363346180505,-0.0205450105617481,-0.0203145890053995,-0.02540310522079,-0.0292210871272446,-0.00841435653701454,0.000405375306853736,-0.0468261619835509,0.00641437813512232,-0.02362540499929,0.0209585066897854
-0.0488128429930762,-0.0423860727046497,-0.0567955100021706,-0.0491398538907479,-0.0468436792505365,-0.0452492990646768,-0.0877776738129713,-0.0868716968533292,-0.0503557906159741,-0.0404197738783276,-0.0761532595329906,-0.0530634043450082,-0.0899492064504685,-0.0822419484858105,-0.123855507800459
